set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_skew,n_control,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_skew,var_n_control,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q,null_q_normal,var_null_q_normal
complex|DRIP complex (human),complex,14,14,1.0,4.471205178571429,0.13128551098366092,0.16205260173127747,0.6790517041846149,0.2960324621647291,0.606001595921866,0.7546712250606614,0.1759443692036032,0.029161226205634688,0.06069765533235326,1.682507902798539,1.7093444498447532,10000,0.07139286071392861,0.04623519688807715,0.017498198770557593,0.04453065653651402,2.5552579068714287,1.763108817484185,10000,0.026497350264973504,0.005305457230969097,0.29636998063865133,3.1044877947774545e-11,1.037304124852085,14,0.5714285714285714,0.395263671875,0.8433787731256086,1.8070415643652366e-22,0.030303030303030304,0.9143784485556637,0.8728821811100292,5.91622783697721e-11,0.5377475247524759,0.15306018740231242,0.0723336043359015,0.10078190492242235,0.014422655892738723
complex|TDT-TDIF2-core-histone complex (human),complex,4,3,0.75,5.773161900000001,-0.12048036351833824,-0.20675105485232068,-0.47618233130932996,0.027027301623067435,,,,0.009174406848425905,0.2322042402635341,-0.5583652142597219,0.8867911440644038,10000,0.6526347365263474,0.7117024893226551,0.005472681759169171,0.18469000000832037,-0.6819700323343613,0.7387363598891976,10000,0.72002799720028,0.7523710498349527,0.1903465952309218,5.368117318859262e-06,0.6151986273842873,3,0.6666666666666666,0.5,0.6139727361246349,1.7752791921853022e-09,0.04225352112676056,0.10585037325543656,-0.7868305744888023,7.552445682820344e-06,0.5377475247524759,0.7115929561372596,0.7686785375516503,0.7732455758750622,0.8018934288306303
complex|Decapping complex (human),complex,5,4,0.8,5.0036533,0.06034972411554692,0.02312560856864654,0.20439360368252046,0.08728804038846241,0.2513960465060167,0.4017849460335625,-0.028225441299019216,0.023350686871145786,0.1846705010931155,0.20035163724251387,1.251024011731825,10000,0.32196780321967805,0.42060279022419655,0.017640518500486906,0.10690172371609354,0.3995183999884405,0.8067107290918918,10000,0.3016698330166983,0.3447556343709529,-0.4065475725171667,8.58202177511493e-11,-0.9474708960158875,4,0.75,0.3125,0.7316699123661148,1.8749799751121118e-14,0.07936507936507936,0.19207747431259548,-0.5540199246690025,1.5946778879347557e-10,0.5266398170779896,0.41697469597302567,0.3942089516636719,0.5428274624329111,0.4668976305480905
complex|LSm1-7 complex (human),complex,7,7,1.0,4.301430057142857,0.6024064543051886,0.5330215143506283,0.9138370733001339,0.18092716125118669,0.8390471277892378,0.9124802895050073,0.041756154529166346,0.030590766332823323,0.10815230952333812,5.287133400040555,1.5872586986226318,10000,0.0005999400059994001,6.21240162274701e-08,0.008765933138591392,0.09344274516880463,6.352986741712089,1.6278844479847903,10000,0.00019998000199980003,1.0558696209660769e-10,-0.2413386948180896,6.806173276248683e-05,-0.5103065664231979,7,0.7142857142857143,0.2265625,0.7785783836416749,3.0287335132994325e-17,0.015151515151515152,0.969207300933791,0.9379682203692459,9.146233882051709e-05,0.4508664553568243,0.004204418267850635,0.0016763596952201886,3.8745768015553717e-07,8.168107127176742e-10
complex|LSm2-8 complex (human),complex,7,7,1.0,4.3021012999999995,0.7651423471043725,0.693462233968563,0.9579925268260077,0.17757590205244814,0.9132619051675587,0.9546648085146268,0.05189507196286003,0.02992241433671816,0.10980335258109591,6.69578765570617,1.7117787689943282,10000,9.999000099990002e-05,1.0725651330927525e-11,0.006715361663652828,0.09138165690677597,8.299553883274818,1.6556166954592693,10000,9.999000099990002e-05,5.2251532047375704e-17,-0.31266410103030445,2.9120791133067017e-06,-0.6130192569920548,7,0.8571428571428571,0.0625,0.8269717624148004,6.045991782768522e-21,0.0,0.9822794094105287,0.964051631296037,4.153058122751954e-06,0.24428410794602698,0.0010385415641702763,0.000961896430283171,9.167794432697725e-11,5.846340946244998e-16
"complex|F1F0-ATP synthase (EC 3.6.3.14), mitochondrial (human)",complex,15,13,0.8666666666666667,6.397726246153846,0.7151870646393529,0.6954903502858713,0.9702770131604506,0.22026752872966945,0.9507018459557499,0.974727991288645,0.1003115133306302,0.021267934954934724,0.049199340981147366,14.104236273211875,1.7326572796523745,10000,9.999000099990002e-05,1.7882004585192156e-45,0.010461024049384577,0.051088628185669706,13.79418601785129,1.8785184713263436,10000,9.999000099990002e-05,1.381267029697856e-43,-0.2990912399276548,4.3440045150697777e-07,-0.6880732759226275,13,0.7692307692307693,0.046142578125,0.8329357351509251,1.763862513608761e-21,0.015151515151515152,0.9665535351827558,0.946811100292113,6.460250867533891e-07,0.21954345703125,0.0010385415641702763,0.000961896430283171,4.0537726916170393e-44,3.131272301236792e-42
complex|p300-CBP-p270-SWI/SNF complex (human),complex,7,7,1.0,5.1319846,0.4058839894282933,0.4740320860574026,0.8270557652127435,0.15500062776749504,0.7191077790370783,0.8366058112306038,0.04044245041716289,0.02553553936569762,0.1051780883468087,3.616232772822935,1.6376984585980074,10000,0.008799120087991202,0.00014946079914413698,0.007204273079241458,0.08616422790306405,4.626974860119121,1.5873972653334718,10000,0.0028997100289971,1.8552276658898186e-06,0.119465808203589,0.023653374533426866,0.2842955489551632,7,0.5714285714285714,0.5,0.7961781888997079,1.7854875044230096e-18,0.03076923076923077,0.954053894130125,0.9328196982871029,0.027309276974598687,0.5377475247524759,0.03383378476311661,0.01434448585501981,0.0005850515065597073,9.39141461160147e-06
complex|p300-CBP-p270 complex (human),complex,3,3,1.0,5.4315776,0.9300876338851024,0.8635670236936058,0.9755566146932663,0.07289042077360199,,,,0.025537779941577483,0.2579560943748845,3.506603928608694,0.8844539278553035,10000,9.999000099990002e-05,0.0002269320796087991,0.00712252353132107,0.25499111414437464,3.6195971512607428,0.9218629314977008,10000,9.999000099990002e-05,0.000147531008845833,-0.005948034564773899,0.6814290515754986,-0.010829040952015381,3,0.6666666666666666,0.5,0.8436465433300877,1.7007990824725402e-22,0.03125,0.9861854917234664,0.9737828627069135,0.6958423570142284,0.5377475247524759,0.0010385415641702763,0.000961896430283171,0.000853696870909292,0.0005566039653561312
complex|PYR complex (mouse),complex,14,9,0.6428571428571429,5.956456677777778,0.29691590933679546,0.23449705182300123,0.7916989869591627,0.15363107495289927,0.6409112667482668,0.7811650510735257,0.2414875629154376,0.01976991838418264,0.07688907231527957,3.6044912834451996,1.798424816497511,10000,0.0084991500849915,0.00015638247252054545,0.01675989830141731,0.0687833054814429,4.073023374995574,1.639839163333586,10000,0.005699430056994301,2.3203382406567252e-05,-0.2042729666410076,4.571984778459747e-07,-0.6135370617544504,9,0.6666666666666666,0.25390625,0.7282132424537487,2.854757463537106e-14,0.05970149253731343,0.7987422914638104,0.6342502434274586,6.779956949627167e-07,0.4831632071167883,0.03297214921365006,0.023735485876332497,0.0006084912027777044,0.0001009870082369296
complex|ABIN2-NFKB1-MAP3K8 complex (human),complex,3,3,1.0,5.773410533333333,0.13442875689711134,0.0699935086011035,0.31783416680522336,0.03793586167748923,,,,0.012973391755923472,0.25172956099461885,0.48248352184503346,0.9283691561776196,10000,0.2706729327067293,0.3147312507045953,0.01118897111327498,0.2563199597158198,0.48080448327345043,0.8921927232848583,10000,0.2746725327467253,0.3153277317911953,1.6682966285094671,1.149055714851407e-14,4.019525666229187,3,1.0,0.125,0.4992210321324245,2.824523041960947e-06,0.0958904109589041,0.6970356525784213,0.2919095899630776,5.990150412456258e-14,0.33184826883910384,0.3727651006690139,0.3681048133624459,0.4464115182736017,0.4372656365849181
complex|FHL2-p53-HIPK2 complex (human),complex,3,3,1.0,3.456314933333333,-0.2241317753975982,-0.2742048036351834,-1.218689334666744,0.035831686776294454,,,,0.012236191171697572,0.21718882228943784,-1.0883063137305415,0.7704323198812839,10000,0.8726127387261274,0.861770047901232,0.006090137130801759,0.25202958197311154,-0.913471786629245,0.9133068227335881,10000,0.8105189481051894,0.8195027672822943,-0.13321072161893907,0.0005400846412564239,-0.4137172221317559,3,0.6666666666666666,0.5,0.3157740993184031,0.004584799107322808,0.15492957746478872,0.7016512495942876,0.5963729308666018,0.0006825015316313606,0.5377475247524759,0.8910698824359633,0.8445335322582849,0.8734970897661399,0.8476318683702456
complex|Epo-R-PLC-gamma-TRPC2 complex (mouse),complex,3,3,1.0,2.0116793666666664,-0.17440765985069784,-0.17415611814346,-0.8034939939191544,0.03882763924044269,,,,0.013286467867575534,0.18501976835789938,-1.0144544519978036,0.6815663351735317,10000,0.8483151684831517,0.8448170235538204,0.005573991398896533,0.24968800239474448,-0.720826189177693,0.9361977120603048,10000,0.7191280871912809,0.7644917699376945,-1.0195659957354746,1.149055714851407e-14,-3.236837025715442,3,1.0,0.125,0.5568889970788705,9.832893176068135e-08,0.08450704225352113,0.2163331022097005,-0.4523612463485881,5.990150412456258e-14,0.33184826883910384,0.8743395225694822,0.7680323323669271,0.8627492031046237,0.8108340293846906
complex|Epo-R-IP(3)R type II-TRPC2 complex (mouse),complex,3,3,1.0,2.7078204333333336,-0.27431840311587147,-0.042843232716650435,-1.8232660985869915,0.012395233748449256,,,,0.004166171697500883,0.19132202890614897,-1.4555802925860675,0.7225397629838535,10000,0.9638036196380362,0.9272456603855136,0.0018971600129828673,0.24176983777209574,-1.1424732120192298,0.9344768829280002,10000,0.909009099090091,0.8733713126469367,-0.9396537096439787,1.149055714851407e-14,-3.5197732472566474,3,1.0,0.125,0.7361733203505356,1.0736856969744409e-14,0.046153846153846156,0.36503164556962026,-0.16438656280428435,5.990150412456258e-14,0.33184826883910384,0.9690073414563672,0.9249753010647412,0.9286705480695482,0.886980526712335
complex|Epo-R-PLC-gamma 1-IP(3)R type II-TRPC2 signaling complex (mouse),complex,4,4,1.0,2.727795625,-0.11833008763388508,-0.029126095423563775,-0.7338189228969318,0.04425047408391343,-0.2203964688913467,-0.5654065434463252,0.01533574847642985,0.011442366114897809,0.142894236330282,-0.9081713656303829,1.0232612910929986,10000,0.8301169883011699,0.8181061549429034,0.005710782619279505,0.17445082692110322,-0.7110362985511273,1.3084151186357864,10000,0.7495250474952505,0.7614691286981607,-0.9788319383814035,1.149055714851407e-14,-3.7830096577549233,4,1.0,0.0625,0.6800632911392405,5.47726694454658e-12,0.02857142857142857,0.4782426342198724,-0.11368131500523931,5.990150412456258e-14,0.24428410794602698,0.860141092409042,0.7938802382962353,0.8426719659961079,0.8086150788252974
