set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q
complex|Multisubunit ACTR coactivator complex (human),complex,4,4,1.0,4.8855239,0.8559599156118143,0.7340676728334956,0.9596286605466614,0.310646674113384,0.924735671421901,0.9608962780211283,0.1855370008563553,0.10125182570593963,0.21087453441733708,3.5789437164197775,0.047619047619047616,0.0001724928742519072,0.01034668127231419,0.17243690042184143,4.903899526556277,0.047619047619047616,4.6976279675756586e-07,0.2478266882427606,0.00012000117970230994,0.48397049203875836,4,0.75,0.3125,0.7335443037974684,1.4887299453731696e-14,0.014285714285714285,0.9918573515092503,0.9866358325219085,0.0001582017802149688,0.5202942540633821,0.0006367296019629456,2.452391972382482e-06
complex|BLOC-2 (biogenesis of lysosome-related organelles complex 2) (human),complex,3,3,1.0,4.847926433333334,0.013631937682570575,0.0011035378123985435,0.03981042654028427,0.04516779442526816,,,,0.015523369036027287,0.2711697753943876,-0.006975081757197413,0.5238095238095238,0.5027826324588541,0.12845261278805586,0.28683536370045765,-0.40030167000395595,0.7142857142857143,0.6555328309607216,-0.507074763597328,3.931038392541718e-12,-1.123847462810311,3,0.6666666666666666,0.5,0.6497809152872445,9.23170949720122e-11,0.058823529411764705,0.8231798922588401,0.6676971762414801,8.20512376858218e-12,0.539843390142792,0.6147743820988806,0.7353997056598042
complex|NCOR complex (human),complex,6,6,1.0,4.653007916666667,-0.05492210321324246,-0.011580655631288562,-0.45428370079532837,0.09426101819234024,-0.09874181085338925,-0.2191199193360707,0.06491168755630676,0.01704941577409933,0.10827941992511658,-0.6646832707186235,0.7619047619047619,0.7468734519165923,0.02015774099318405,0.1028070119075787,-0.7302988659365149,0.6666666666666666,0.7673962393564926,-0.8058546442445587,1.149055714851407e-14,-3.1383421295951823,6,0.8333333333333334,0.109375,0.8267770204479065,6.2891480830717125e-21,0.0,0.4945170122802171,0.26402463517821284,6.116320238701301e-14,0.3292134831460674,0.8041669137769831,0.818742278130004
complex|BLOC-1 (biogenesis of lysosome-related organelles complex 1) (human),complex,8,5,0.625,4.953583159999999,0.20846640701071087,0.24020934761441093,0.5683797215644216,-0.17160440030165136,0.37893230063798383,0.5496024720904211,-0.015284377361509408,-0.030177945472249258,0.10943001565042848,2.180794282670156,0.09523809523809523,0.014599317823912729,0.008454113924050637,0.11383654393177431,1.7570130485209887,0.14285714285714285,0.03945779255586423,-0.029265425388837314,0.4371327770494121,-0.06657223898105576,5,0.6,0.5,0.7295764362220057,2.420485937774183e-14,0.014925373134328358,0.735177113171228,0.4174441178516801,0.4551929051105384,0.539843390142792,0.035984017854102456,0.08500833249167808
complex|9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex (mouse),complex,4,3,0.75,6.482197466666666,-0.2627150275884453,-0.16124634858812073,-1.660756420339911,-0.05841790991929702,,,,-0.01874269717624145,0.23282583180329025,-1.0478748364070316,0.9047619047619048,0.8526518613645219,0.14561019149626747,0.2647483730471454,-1.542314365845035,0.9523809523809523,0.9385013901779582,0.3726755499668843,1.958878969218888e-12,1.193358438124574,3,0.6666666666666666,0.5,0.6093962999026291,2.522871952750182e-09,0.13846153846153847,0.467014094030653,0.2727117818889971,4.303291756184699e-12,0.539843390142792,0.8735209628664508,0.9417154360347321
complex|Arp2/3 protein complex (human),complex,7,5,0.7142857142857143,7.793725140000001,-0.061555501460564765,-0.06915530671859789,-0.40831320320876274,0.1396293762333547,-0.1720352000961968,-0.4155616280213474,0.07876734093779493,0.03143756085686465,0.12224898116085439,-0.7606857859622549,0.8571428571428571,0.7765776166430518,0.06093549172346643,0.14421558996525152,-0.8493602752209048,0.7619047619047619,0.8021595747108075,-0.044473062357193546,0.2199524921368119,-0.11509542750190835,5,0.6,0.5,0.4660905550146057,1.4980553130442152e-05,0.09722222222222222,0.25097433676783426,-0.42650925024342745,0.23617436627058502,0.539843390142792,0.8221761216853267,0.8427889032371728
complex|PA700 complex (human),complex,20,18,0.9,5.916801411111112,0.34011127657814183,0.27843710025392826,0.9026984280442062,0.2438965289723812,0.8543840928432764,0.9214747863084531,0.1905761443749943,0.01760507951963649,0.02027282343675603,15.908301972076536,0.047619047619047616,2.774919456769365e-57,0.03316472402008516,0.031296536231014804,9.807684476401363,0.047619047619047616,5.2167586568820334e-23,0.8190698780119966,1.193962786621037e-14,2.16242173027518,18,0.8888888888888888,0.0006561279296875,0.8384858812074002,5.361939716680031e-22,0.0,0.8663569981110409,0.7982229795520935,6.116320238701301e-14,0.008586379026787149,5.420342672222826e-56,6.718726533918399e-22
complex|AP1 adaptor complex (human),complex,8,5,0.625,5.93043328,-0.02112706913339828,-0.007877312560856886,-0.1153864562172277,0.26330226116150174,-0.11056333652833215,-0.24861429952028066,0.0813782656354817,0.06671299902629016,0.17995356334860876,-0.48812630617112773,0.6666666666666666,0.6872698104983356,0.07070447906523858,0.07811721113588757,-1.175561017390812,0.9047619047619048,0.880114829562929,-0.8293237408887746,1.149055714851407e-14,-2.8640049022734066,5,0.8,0.1875,0.6878286270691334,2.5127751331067684e-12,0.045454545454545456,0.6503665607148438,0.41388040266457454,6.116320238701301e-14,0.4099813432835821,0.7611199084716836,0.8930956369270612
complex|immunoproteasome (mouse),complex,14,11,0.7857142857142857,6.1161404,0.6933349561830575,0.6048743029122776,0.9613448214493928,0.3601320505946861,0.9243786206360086,0.9607034818652275,0.2062364723284391,0.048675179251128624,0.09108964372541511,7.0772016506642785,0.047619047619047616,7.354721029900448e-13,0.031927370098256184,0.06498392469508465,10.178018474387864,0.047619047619047616,1.2428568570364422e-24,0.8679316610776293,1.621140829033298e-14,1.8665099220706258,11,0.9090909090909091,0.005859375,0.8046007789678676,4.1683217807145906e-19,0.015151515151515152,0.9339825362839544,0.8780588741520756,6.5179315664735e-14,0.04976222826086956,6.04893547160935e-12,1.7340812338651313e-23
complex|Mi-2/NuRD-MTA2 complex (human),complex,5,5,1.0,5.28654008,-0.002770204479065219,-0.046677215189873375,-0.014006222799865797,0.2654996966933828,-0.02588607701466626,-0.05314794584874444,0.1279097056167807,0.06741991236611493,0.11134490311498159,-0.6303846416094818,0.7142857142857143,0.7357785215915447,-0.02153371470301849,0.08704244753087831,0.21556735542502886,0.38095238095238093,0.4146625020529494,-0.25127657790856917,9.894202155358185e-09,-0.7926165060733004,5,0.6,0.5,0.6243427458617332,7.838079795724308e-10,0.109375,0.5441542379929897,0.1583393176762572,1.6286523772583978e-08,0.539843390142792,0.7977173240566978,0.5410616823619281
