set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q
"complex|EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C) (human)",complex,5,5,1.0,10.693163039999998,-0.09045672738686665,0.011251000068221684,-0.7087162459539242,0.07091971809783265,-0.10125465026653488,-0.22532444879200386,0.022182176990046713,0.015037084239806906,0.06188599806762191,-1.704647495729196,0.9523809523809523,0.9558699062226728,-0.002170185678258711,0.0604632172754731,-1.460169433365918,0.9047619047619048,0.9278782431012328,-1.0411600677246444,1.6605450340442345e-27,-2.360948904313961,5,1.0,0.03125,-0.008684863523573201,0.9145886946030045,0.2867647058823529,0.12107990811074576,-0.7567698108721668,2.4589434824638418e-26,0.17349956965042374,0.9632582726475823,0.9469955590467064
"complex|EIF3 complex (EIF3B, EIF3G, EIF3I) (human)",complex,3,3,1.0,11.860246166666665,0.5160310528081741,0.28139490652592314,0.7618335847835552,0.2514762067620771,,,,0.10070941704278558,0.14727058169431603,2.820126266815839,0.047619047619047616,0.0024002378039001,0.018849328758573158,0.129025007647717,3.8533748853329226,0.047619047619047616,5.82504033781767e-05,-1.101787236094199,1.4827512472268047e-23,-1.2613557891679243,3,1.0,0.125,0.04246398762527795,0.5998406160875269,0.2318840579710145,0.9018437946114296,0.8330539422228853,4.8530634441136736e-23,0.32217874794069196,0.027310342139648777,0.0006579982388820032
"complex|EIF3 complex (EIF3B, EIF3J, EIF3I) (human)",complex,3,3,1.0,10.8483645,0.16535791725745286,0.21170436432872944,0.3727871412555903,-0.02369411609596704,,,,-0.0077752207105309555,0.1230565790061712,1.406939306831383,0.09523809523809523,0.07972269336381715,0.04469816684886335,0.11874960722540674,1.016085469483339,0.2857142857142857,0.15479434391511943,-1.440713138940507,2.300577280411703e-27,-2.0492047967591973,3,1.0,0.125,0.09015822886790628,0.26457250876316973,0.2198581560283688,0.7039079131619953,0.45396081584630216,2.5346853205662744e-26,0.32217874794069196,0.31377648746589165,0.40961001414354553
"complex|EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J) (human)",complex,5,5,1.0,11.0092369,-0.017416875020294143,0.02215096843815707,-0.09360564648560527,0.23556273428893698,-0.08885721871560656,-0.19504565155057013,0.09138987161576015,0.05805256329079671,0.1283467082012566,-0.5880122627901723,0.7142857142857143,0.7217379690671911,-0.00928379117013562,0.05226123003869304,-0.15562365914726786,0.47619047619047616,0.561835162573588,-1.1340951054719572,1.793079115307046e-27,-2.4158492215175316,5,1.0,0.03125,0.039618446070058974,0.6245264810312137,0.22857142857142856,0.3529242134978538,-0.2435264846232985,2.4589434824638418e-26,0.17349956965042374,0.8728479934973048,0.780771737905521
complex|CBF-DNA complex (human),complex,3,3,1.0,8.410001233333332,0.06905389413831793,-0.07920540315928533,0.1820229020035487,-0.048808639006892654,,,,-0.015756833277411567,0.09891699178640989,0.8573929097930933,0.2857142857142857,0.19561388821445796,0.02328874926489952,0.12444608502008685,0.36775078031608194,0.23809523809523808,0.3565295362751348,0.1412982004993503,0.028537360684946292,0.17465342170174092,3,0.6666666666666666,0.5,0.0769649705133576,0.3411666401617837,0.2158273381294964,0.7715493218638697,0.6236681451058295,0.031924705607149426,0.5379986244841822,0.528562915563937,0.63802327935655
complex|p32-CBF-DNA complex (human),complex,4,4,1.0,8.990529675,0.0032434616647363987,-0.12368388954698724,0.012848822667667143,-0.025231289346346275,0.0035394315746093276,0.007053896365697882,-0.00181272607572187,-0.0061906733339827475,0.05412718374233888,0.1742956929669271,0.38095238095238093,0.43081654197661173,0.012740440988119356,0.061227887133436305,-0.15510872198947226,0.5714285714285714,0.5616321968736488,-0.3336815923022498,1.625227129924316e-09,-0.545046339506142,4,0.5,0.6875,0.022039251071509135,0.7854694093178297,0.25735294117647056,0.6776800752204349,0.44196945589938413,2.404414037604343e-09,0.6875,0.7603591533813271,0.780771737905521
complex|gp78-p97/VCP-DERL1 complex (human),complex,3,3,1.0,9.995589666666667,-0.07675080184577861,0.14500937531655902,-0.27200571972901577,0.12082383201769323,,,,0.04380290017425941,0.1573567743045244,-0.766117013727904,0.7619047619047619,0.7781966597849552,-0.022435378806738012,0.15822964482315205,-0.34326957568379246,0.6666666666666666,0.6343021665572672,0.31083895902834724,2.418477740432379e-07,0.4467645492224606,3,0.6666666666666666,0.5,0.40068963294769744,2.3878142920843455e-07,0.11594202898550725,0.48117968079468215,0.05760030738924787,3.3204988371272106e-07,0.5379986244841822,0.8893270082056701,0.8078536593527234
complex|p97/VCP-VIMP-DERL1 complex (human),complex,3,3,1.0,10.354910000000002,-0.12956483856652712,0.3168743294116188,-0.5246458168218286,-0.032794815124329794,,,,-0.010697718572876862,0.1435719934907907,-0.8279269313152978,0.8095238095238095,0.7961440590364974,0.06361277523424,0.13226491294392487,-1.4605355986032882,0.9523809523809523,0.9279285343679137,0.758610323165334,7.997978607967132e-19,0.9547981032822557,3,1.0,0.125,0.389719957461893,5.377728616718346e-07,0.10948905109489052,0.3057356906561859,-0.5675918751071777,1.80560426149561e-18,0.32217874794069196,0.895273276569044,0.9469955590467064
complex|p97/VCP-VIMP-DERL2 complex (human),complex,3,3,1.0,10.044763000000001,0.3232561432751388,0.5530940611969396,0.588983415275476,-0.013917711030572951,,,,-0.0045965876907202285,0.12743772537311537,2.572650524057641,0.047619047619047616,0.005046152949183131,0.06671916095723611,0.18132862586103637,1.4147627331301966,0.14285714285714285,0.07856903705615519,0.9004639224619198,2.6631242263445118e-17,0.8638268662790187,3,1.0,0.125,0.46781927749669683,8.380995155291085e-10,0.12408759124087591,0.8656493175453507,0.7284480732179581,5.585064144927598e-17,0.32217874794069196,0.04799213549542254,0.2639735881614161
complex|p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex (human),complex,6,6,1.0,9.563584883333334,0.007465644200553445,0.25190410922088746,0.04318195947664392,0.1957710351402287,0.0719052909569363,0.1341635153097217,0.0798173790235169,0.038989322553062554,0.08939447445903605,-0.35263564715014306,0.5238095238095238,0.6378191951574175,0.038011895999971144,0.05270384907701021,-0.5795829400388556,0.7142857142857143,0.718902049841736,0.6357250440729455,2.538652278835156e-18,0.9341274856938323,6,1.0,0.015625,0.4798362927395186,2.6603347604644167e-10,0.1044776119402985,0.5384791450054603,0.2414821810056504,5.5939739299121145e-18,0.12012438574938576,0.841026507180156,0.8469644200068155
