set,family,n_genes,n_dropped,ic_raw,ic_corrected,null_raw,null_corrected,p_raw,p_corrected,q_raw,q_corrected,pass_raw,pass_corrected
pathway|PERK Regulates Gene Expression,pathway,26,3,0.04353709448446289,0.0818668015817732,0.04849830758714968,0.10777238562482674,0.5177411294352824,0.6016991504247876,0.6497572965782971,0.7064607888254855,False,False
pathway|PI Metabolism,pathway,61,2,0.07344008306907356,0.15436975609574638,0.043476757728897496,0.09653344963312926,0.0399800099950025,0.07446276861569215,0.11485267048356874,0.171652797352711,False,False
pathway|PI3K AKT Activation,pathway,7,0,0.012218858835400203,0.04858803515495883,0.02378932395924876,0.052835660453368606,0.5077461269365318,0.44227886056971516,0.6422586514294619,0.5781077365659525,False,False
pathway|PI5P Regulates TP53 Acetylation,pathway,8,0,0.08811883605116685,0.2493613521832734,0.037214055023923436,0.08241344932165746,0.2013993003498251,0.13343328335832083,0.3541967373637483,0.264700028209391,False,False
pathway|PINK1-PRKN Mediated Mitophagy,pathway,24,1,0.06274183482421467,0.15039730899379208,0.039050086679148464,0.08459822219163667,0.16941529235382308,0.12543728135932034,0.32046954664744126,0.2524546835109577,False,False
pathway|PIP3 Activates AKT Signaling,pathway,183,5,0.05971775051030566,0.14632865970799305,0.0430152100703438,0.09468471108958201,0.025987006496751622,0.00849575212393803,0.08316642911210034,0.034531657850135594,False,True
pathway|PKMTs Methylate Histone Lysines,pathway,36,1,0.11805661339495922,0.25514270605897077,0.04082258394905011,0.09001971924979801,0.001999000499750125,0.004497751124437781,0.010868911094191124,0.020441639136667987,True,True
pathway|PKR-mediated Signaling,pathway,49,0,0.05827346659784897,0.13175933206949855,0.04116554524065265,0.09094590904030671,0.15292353823088456,0.15442278860569716,0.2965660027129292,0.28714067317281383,False,False
pathway|PLC Beta Mediated Events,pathway,29,1,0.040043738993700104,0.09187052962830153,0.04411615472290219,0.09778444365355443,0.5262368815592204,0.4942528735632184,0.6572423349359596,0.6216583178465214,False,False
pathway|POLB-Dependent Long Patch Base Excision Repair,pathway,7,0,0.1598574357972854,0.3862738411445612,0.016927201119682315,0.03816732789979533,0.03398300849575212,0.03248375812093953,0.10349370769160873,0.09280435435652187,False,False
pathway|PP2A-mediated Dephosphorylation of Key Metabolic Factors,pathway,5,0,0.07183868762816129,0.23767752701342815,0.045487566643882434,0.10279263749412362,0.344327836081959,0.23588205897051473,0.5022253620380821,0.380888299062261,False,False
pathway|PPARA Activates Gene Expression,pathway,78,1,0.07809613489722853,0.17340691003586367,0.041274889555648266,0.09154085049103376,0.008995502248875561,0.013493253373313344,0.037442200743315716,0.04882489069054323,True,True
pathway|PTEN Regulation,pathway,110,3,0.09268134700995416,0.2291856134117365,0.04694681536846893,0.10362424472308618,0.0004997501249375312,0.0004997501249375312,0.003264091224827838,0.003233585699362157,True,True
pathway|PTK6 Expression,pathway,3,0,-0.16030986557302343,-0.40859623000606016,0.015232797903850532,0.030412301710980742,0.879560219890055,0.9075462268865567,0.913423288355822,0.9354707261753739,False,False
"pathway|PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases",pathway,11,0,0.02343130553656869,0.10407628517039737,0.04970643758155719,0.10985459269157397,0.6781609195402298,0.47226386806596704,0.7701149425287356,0.6043697190221895,False,False
pathway|PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,pathway,8,0,0.23690801679523485,0.5379499693757862,0.05153687384044526,0.10739480439142812,0.009495252373813094,0.0074962518740629685,0.038594205832504495,0.031774928862099566,True,True
pathway|Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF,pathway,32,2,0.062228380702489344,0.12294067362777622,0.04345989970343747,0.09538272324377377,0.18590704647676162,0.26486756621689156,0.33752529329740727,0.410851333108651,False,False
pathway|Pausing and Recovery of HIV Elongation,pathway,28,0,0.08884892606697119,0.26379372907289916,0.05886914436162556,0.1320692834162165,0.1184407796101949,0.02498750624687656,0.24898937171090568,0.0771159739595284,False,False
pathway|Pausing and Recovery of Tat-mediated HIV Elongation,pathway,26,0,0.10443093748356905,0.30843768993340565,0.059688881749829115,0.13323138658353004,0.06546726636681659,0.013993003498250875,0.16521933443970602,0.05010942804459839,False,False
pathway|Pentose Phosphate Pathway,pathway,11,0,0.1411818803206363,0.2901120061321889,0.03611826570558627,0.0800388220847127,0.031484257871064465,0.04247876061969016,0.09804018530464902,0.11428547384338919,False,False
pathway|Peptide Chain Elongation,pathway,67,1,0.41681535156504806,0.8247606631661949,0.046278067671336964,0.09317005186581602,0.0004997501249375312,0.0004997501249375312,0.003264091224827838,0.003233585699362157,True,True
pathway|Peroxisomal Protein Import,pathway,39,0,0.07041997706817653,0.1412660889152644,0.03098648286155211,0.06800542366409836,0.02848575712143928,0.0559720139930035,0.09005314694251047,0.13972821281666858,False,False
pathway|Pervasive Developmental Disorders,pathway,12,0,0.05152240104393212,0.1286749714866799,0.05565711955508606,0.12226437238691648,0.48075962018990503,0.40929535232383807,0.6256502074777148,0.5498748038658549,False,False
pathway|Pexophagy,pathway,9,0,0.015107845371003256,0.029409899318891746,0.05089712349054453,0.1072451780119639,0.7126436781609196,0.7096451774112944,0.7928017780076217,0.7915859470909014,False,False
pathway|Phosphate Bond Hydrolysis by NTPDase Proteins,pathway,5,0,0.13860560492139434,0.2886349942419456,0.012440150375939847,0.025525001035702766,0.09545227386306847,0.1089455272363818,0.21714608194259935,0.224706911688148,False,False
pathway|Phosphate Bond Hydrolysis by NUDT Proteins,pathway,5,0,-0.04205058099794945,-0.07290329739077124,0.0324208954203691,0.07093074781706804,0.7596201899050474,0.7001499250374813,0.829947992863116,0.784364290346736,False,False
pathway|Phospholipid Metabolism,pathway,132,2,0.07444292075213584,0.1543530885382754,0.038512140486222805,0.08528751394240004,0.0009995002498750624,0.004497751124437781,0.00584778033518452,0.020441639136667987,True,True
pathway|Phosphorylation of the APC C,pathway,13,0,0.13259635101740364,0.32832613272604994,0.06243390206284942,0.1396338603822028,0.09295352323838081,0.06746626686656672,0.21309543903544917,0.1595984467902723,False,False
pathway|Plasma Lipoprotein Clearance,pathway,27,0,0.09149115991221254,0.206311009346854,0.028982398595556486,0.0626343512320482,0.013993003498250875,0.01199400299850075,0.05227242493860984,0.044966686331924285,False,True
pathway|Platelet Aggregation (Plug Formation),pathway,23,1,0.06450981928410678,0.11161472738165104,0.027276787909406998,0.05971384083760446,0.08195902048975512,0.1724137931034483,0.19589054724651483,0.31166531616698184,False,False
