set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_skew,n_control,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_skew,var_n_control,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q,null_q_normal,var_null_q_normal
complex|Multisubunit ACTR coactivator complex (human),complex,4,4,1.0,10.014566,0.14587099032012496,0.10804974809651098,0.4058699893968769,0.07843817343622762,0.2606456825572312,0.4135114031858802,0.06360152376368156,0.020835252734754114,0.11158561468626027,1.120536351723541,0.8549396812982397,10000,0.13188681131886812,0.13124263536202402,0.009429181233381326,0.1013152380809571,1.346705704602088,0.9974441097750381,10000,0.0938906109389061,0.08903751714461333,1.175179323835672,9.412357811262907e-27,1.7893119713403467,4,1.0,0.0625,0.20086687506042344,0.012206189918916302,0.1897810218978102,0.8411707331985494,0.6865451332813051,5.8540274192001e-26,0.2219707520891365,0.36373792426372914,0.2726891319979619,0.3653588648178616,0.2528401055333605
complex|BLOC-2 (biogenesis of lysosome-related organelles complex 2) (human),complex,3,3,1.0,9.257248166666665,0.09598788482283631,-0.00026565119687756617,0.2415851578544328,0.03641325337604108,,,,0.012439731864214803,0.13679887089471324,0.6107371531079671,0.5485471452689883,10000,0.24957504249575044,0.2706868027599687,0.025026735378265594,0.1416841704140609,0.5008403496113385,0.6394012345665071,10000,0.2762723727627237,0.3082417429476116,0.3427249371974638,3.99965258704228e-09,0.5029462943282527,3,0.6666666666666666,0.5,0.22156230865908286,0.00559494624325246,0.1773049645390071,0.7938291788759074,0.7017120885275634,5.861559825837824e-09,0.539340101522843,0.490305360835257,0.4919654682576435,0.5513189672826839,0.5582503157076772
complex|NCOR complex (human),complex,6,6,1.0,8.922829,0.11781576849115899,0.13785974030269765,0.4448455243759362,0.08474619629755115,0.28811386894212937,0.4473422356344078,0.11307795151335762,0.015197652053049899,0.0610350399771887,1.681298422618576,0.9904054432742752,10000,0.0654934506549345,0.04635248206712494,0.016783667348551266,0.06127502873383584,1.6488299268119015,0.9205362700566592,10000,0.0695930406959304,0.0495912410335645,0.09072633440601112,0.07744611630809377,0.13545473679047607,6,0.5,0.65625,0.16254390770519803,0.04330736333854606,0.2014388489208633,0.6375686221026039,0.43062573503185364,0.08527098298170946,0.6847125613747954,0.2829798987314383,0.2292793976416312,0.19832018334088689,0.1680239357894825
complex|BLOC-1 (biogenesis of lysosome-related organelles complex 1) (human),complex,8,7,0.875,9.092803857142856,-0.013552263130144085,0.03524271423166855,-0.10326248404228888,0.08347588842083539,-0.02745167452199802,-0.05645308063947502,0.03752567932841806,0.012844134523255462,0.04972329422871339,-0.5308658258236758,1.0517100723584123,10000,0.6634336566343366,0.7022441195750786,0.005267844212562448,0.0434983134838951,-0.43266292036068305,1.0188613072037596,10000,0.623037696230377,0.6673701643079801,-0.1020679980661094,0.02094397503494692,-0.1914391719594399,7,0.5714285714285714,0.5,0.05266024298282363,0.5152017189955361,0.2158273381294964,0.33323409143899435,-0.06466414589929041,0.02361058193594812,0.539340101522843,0.7957459192933012,0.766769365534489,0.8414861808403465,0.82053708726391
complex|PA700 complex (human),complex,20,18,0.9,9.926889999999998,0.04288702362784255,0.2305790369162134,0.44646094595429936,0.26389060006567816,0.3216257902379248,0.48671233962531,0.18626609072792527,0.019527404012840293,0.029399263450819106,0.7945647908519772,1.2048850900533028,10000,0.18798120187981202,0.21343335311935857,0.01933380722243764,0.02367473317719583,0.9948672379586535,1.073080102406265,10000,0.15148485151484853,0.15990041945652833,0.303561548634767,5.5166177194478804e-08,0.4942622212104186,18,0.7222222222222222,0.048126220703125,0.3745673681157552,1.5744074133543783e-06,0.16546762589928057,0.6847223078022434,0.5539147690742167,7.780627867584124e-08,0.20590916576001467,0.436006399360064,0.3446210149303091,0.4898677615219408,0.36462129547732236
complex|immunoproteasome (mouse),complex,14,12,0.8571428571428571,11.395400916666667,0.19816996473813697,0.20073622123529394,0.747841851060235,0.326759615753522,0.6392906046328476,0.7799600666607001,0.1961812455662479,0.038873833693216876,0.049220330150324794,3.236388918124088,1.1501841211961639,10000,0.007799220077992201,0.0006052616526788362,0.015464719636456136,0.029457838900970926,6.202262349111391,1.037284002361815,10000,9.999000099990002e-05,2.782859701542541e-10,0.18380240470112016,0.0006100108657803796,0.2911096367392742,12,0.5,0.61279296875,0.031265508684863524,0.6993514816167357,0.2391304347826087,0.6747074358734554,0.5463102395481524,0.000737216923099511,0.6543643510521356,0.08878576428071479,0.0020562459883043953,0.00695232979428393,5.295740476816029e-09
complex|Mi-2/NuRD-MTA2 complex (human),complex,5,5,1.0,9.5502758,0.01771858189650506,0.03175596474798281,0.08272951101763043,0.06273338060589329,0.06282755728133003,0.11822718906920403,0.03387271975539714,0.01320962359699538,0.07053971874689115,0.06392084317331359,0.8591372990293084,10000,0.4163583641635836,0.47451662788181515,0.0197678376817006,0.06990017842318363,-0.029316889190026278,0.8868668844322077,10000,0.45125487451254875,0.5116940714670134,0.22511422227304767,6.478321403956959e-07,0.41042990448219463,5,0.6,0.5,-0.025696883761399888,0.750950431521411,0.2835820895522388,0.5209172432616509,0.2791483017236904,8.703751095937959e-07,0.539340101522843,0.6365190819047591,0.6421316573699772,0.720248453034898,0.7247594496757331
"complex|Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant) (human)",complex,4,4,1.0,9.88238825,-0.0022952722667792433,0.13573845864420728,-0.009244746699253643,0.07130986064706492,0.02651379871379064,0.051657948966710644,0.05634584858105761,0.018834795123442768,0.09969753508158716,-0.211941723262569,0.7414617582771516,10000,0.5327467253274673,0.5839237502700413,0.0330704944655504,0.0985773685881586,-0.3587615214206264,0.8045955002621107,10000,0.597040295970403,0.6401132498130124,0.5476765799268395,1.652969666027717e-16,0.8352676645179994,4,0.75,0.3125,0.048590119557861494,0.5482395882311054,0.23741007194244604,0.4933858896248837,-0.11510132900039893,3.399252135782805e-16,0.5165088998387369,0.7024323420812003,0.7472829753334775,0.7720954990538483,0.8056706747399712
complex|DNA polymerase alpha-primase complex (mouse),complex,4,4,1.0,8.148611449999999,0.0164222795871171,0.17160653853389482,0.06260477880537399,0.07181636919540768,0.04260530248837817,0.08172853597942081,0.01533470737993857,0.018976193275499428,0.08785328874811393,-0.029070211539885656,0.7901190529048828,10000,0.46185381461853814,0.5115957032497389,-0.0002494658796130852,0.07432664477744698,0.22430375428151858,0.6334530575880037,10000,0.3728627137286271,0.4112604775689135,-0.8737964608177949,6.273622467622063e-25,-1.355234228399137,4,1.0,0.0625,0.21154007283039541,0.00823435818300699,0.19285714285714287,0.5389399602690605,0.12346326255967666,2.499646451943166e-24,0.2219707520891365,0.6609019232756859,0.5748488029068918,0.7389536057756725,0.6443232599364048
complex|DNMT3B complex (human),complex,7,6,0.8571428571428571,8.789767,0.0013542985788659164,-0.02419017731442145,0.008071137820793162,0.0506030055139047,0.0082076292438596,0.016281624946669362,-0.00922645177515027,0.008805139696146451,0.05047632770865798,-0.14761060194960507,0.9357687900924994,10000,0.49645035496450357,0.5586749561902108,0.008879177391015718,0.052235611803605066,-0.14405648852054737,0.9050011343031524,10000,0.49905009499050096,0.5572720683076013,0.09553232321982565,0.011019403755297957,0.21086829567440596,6,0.6666666666666666,0.34375,0.3369823724662434,1.806779510420961e-05,0.14492753623188406,0.6541904888048066,0.33017149938846857,0.012600663486999905,0.537117464201791,0.6775231567752316,0.6754658929011558,0.7628451939587978,0.75187501279597
