set,family,n_genes_present,ic_day0,icc,retest_rho,hr_ic_null_mean,hr_ic_null_sd,hr_ic_null_skew,hr_ic_z,hr_ic_exceed,hr_ic_p_empirical,hr_ic_n_control,hr_icc_null_mean,hr_icc_null_sd,hr_icc_null_skew,hr_icc_z,hr_icc_exceed,hr_icc_p_empirical,hr_icc_n_control,hr_rho_null_mean,hr_rho_null_sd,hr_rho_null_skew,hr_rho_z,hr_rho_exceed,hr_rho_p_empirical,hr_rho_n_control,icc_q_stored,ic_q_stored,retest_rho_q_stored,hr_ic_q,hr_icc_q,hr_rho_q
signature|Allograft Rejection,signature,135,0.05149542029353497,0.19498262067241037,0.19207108680792892,0.041408534082076884,0.009082462151727276,0.376583653443913,1.1105894021853742,1326,0.1326867313268673,10000,0.32185274789070817,0.06197813743318768,-0.10067046706576445,-2.0470141968216384,9756,0.9756024397560243,10000,0.4301009501025291,0.07405325631831222,-0.21952019115547589,-3.214306502221146,9984,0.9984001599840016,10000,0.999999873896792,0.2023235300365748,0.9999999961394392,0.26962459093896435,1.0,1.0
regulon|AATF mouse,regulon,5,-0.01437457279562544,0.20905836267135616,0.2622693096377307,0.01714421872863978,0.09123676049356526,0.7938883521783091,-0.3454615371453064,5899,0.58994100589941,10000,0.4363184143233075,0.12865048605330823,-0.2731006835900959,-1.7664919785672848,9544,0.9544045595440456,10000,0.4418886671223514,0.1333237063132501,-0.29655041046895797,-1.3472424556109839,9064,0.9064093590640936,10000,0.999999873896792,0.8117980311101903,0.9999999961394392,0.7067810677432542,1.0,1.0
regulon|ABL1 human,regulon,10,0.12790916685653522,0.5941476268466843,0.6260423786739577,0.03678541004025214,0.05204178862990702,0.842560293135562,1.75097280887684,560,0.0560943905609439,10000,0.41876007518145925,0.11726266950069042,-0.27343157215338315,1.495681041648062,578,0.057894210578942104,10000,0.4369081408065618,0.1262075051670258,-0.32135784154432684,1.4985973902034706,549,0.05499450054994501,10000,0.6546990428633584,0.0423961997601539,0.9999999961394392,0.1489918267056543,0.7341921545550364,1.0
regulon|APC human,regulon,8,0.005314422419685557,0.29128215758177767,0.25673274094326726,0.05652038228688604,0.06413016981507944,0.8125743456404647,-0.7984691139108759,7800,0.78002199780022,10000,0.4189430802509046,0.11939014708015783,-0.18193419972296962,-1.069275193902024,8546,0.8546145385461453,10000,0.44896028024606965,0.1280156134415479,-0.28746476475783256,-1.5015944862895472,9236,0.9236076392360764,10000,0.999999873896792,0.8971272153297631,0.9999999961394392,0.8480966448809664,1.0,1.0
regulon|APEX1 mouse,regulon,6,-0.03856003645477332,0.5157079125681986,0.5066302118933699,0.05700609068124857,0.0851112764840891,0.7051598785624782,-1.1228374321690175,8822,0.8822117788221178,10000,0.43563788015553256,0.1229610414424451,-0.24869234827345216,0.6511821262521166,2700,0.27007299270072993,10000,0.4569391387559808,0.12937653790150913,-0.3108397006165159,0.38408102383461173,3714,0.37146285371462856,10000,0.980110424927094,0.9513459163382908,0.9999999961394392,0.9136413919221634,1.0,1.0
regulon|ARNTL human,regulon,6,0.06416040100250621,0.2642716958785022,0.36855775803144225,0.022724507632718143,0.0803028338275234,0.7793489293777945,0.5159954063238316,2739,0.273972602739726,10000,0.4380239652577906,0.127821147077444,-0.3102444575117382,-1.3593389932106912,9077,0.9077092290770923,10000,0.44300969241285026,0.13301463783373388,-0.34869649693838994,-0.5597273773317468,7256,0.7256274372562743,10000,0.999999873896792,0.4606605141313036,0.9999999961394392,0.4340135692534741,1.0,1.0
regulon|ARNTL mouse,regulon,8,-0.04093838492334734,0.24465893772296848,0.26999316473000684,0.03912156674152913,0.06412619285213257,0.763247269299799,-1.2484750474659438,9194,0.9194080591940806,10000,0.42909329698890925,0.12094539484103518,-0.2738715785547291,-1.524939081048538,9282,0.9282071792820717,10000,0.4436976828434723,0.12787118466456235,-0.287715224661828,-1.3584336343573826,9058,0.9058094190580942,10000,0.999999873896792,0.8884881789462635,0.9999999961394392,0.9377782981935725,1.0,1.0
regulon|ATF5 human,regulon,5,-0.071120984278879,0.36436220518836343,0.4023923444976077,0.054258183185235814,0.09635414232313973,0.8049065865206482,-1.3012327694603394,9369,0.936906309369063,10000,0.4261200793144637,0.12420976806424204,-0.18920315306425603,-0.4972062591257617,6920,0.692030796920308,10000,0.4517480382775119,0.1306764459036092,-0.27537533531136554,-0.3776938792497498,6561,0.6561343865613438,10000,0.999999873896792,0.9219044914982394,0.9999999961394392,0.9509917097524001,1.0,1.0
regulon|ATF6 human,regulon,9,0.10596377306903622,0.22696704888754773,0.4233082706766918,0.03091525784157362,0.054535299098802635,0.8364273919226933,1.376145661023987,952,0.09529047095290472,10000,0.42024262991998085,0.12104431292078564,-0.21348381341757838,-1.5967340915794812,9373,0.9373062693730627,10000,0.43819656869446333,0.1282616518923835,-0.24597285649820103,-0.11607754771678278,5608,0.5608439156084392,10000,0.999999873896792,0.1739422234290571,0.9999999961394392,0.21702171458588637,1.0,1.0
regulon|ATM human,regulon,18,0.04079047887097421,0.24977189852124046,0.3473684210526316,0.04219997341839446,0.03390825914262485,0.7198562868944137,-0.04156788296006701,4648,0.46485351464853514,10000,0.4062536580412022,0.10797357329529177,-0.16918419253404704,-1.449259802600098,9226,0.9226077392260774,10000,0.43824101161995893,0.11862740269138393,-0.23975963141933518,-0.766033719913245,7776,0.7776222377762224,10000,0.999999873896792,0.6672730290262059,0.9999999961394392,0.6157838013666987,1.0,1.0
