set,family,n_genes_annotated,n_genes_present,coverage,mean_expression,internal_consistency,internal_consistency_perturbed,cronbach_alpha,alpha_null_expected,split_half,split_half_sb,split_half_null,null_mean,null_sd,null_z,null_skew,n_control,null_p_empirical,null_p,var_null_mean,var_null_sd,var_null_z,var_null_skew,var_n_control,var_null_p_empirical,var_null_p,delta_mean,delta_p,cohens_d,n_genes_tested,frac_same_direction,direction_p,cross_perturbation_rho,cross_perturbation_p,cross_perturbation_tertile_swap,method_agreement_mean,method_agreement_min,delta_q,direction_q,null_q,var_null_q,null_q_normal,var_null_q_normal
complex|Multisubunit ACTR coactivator complex (human),complex,4,4,1.0,10.014566,0.14587099032012496,0.10804974809651098,0.4058699893968769,0.08322455496647449,0.2606456825572312,0.4135114031858802,-0.016485372654085402,0.022191283512463342,0.11303441045505824,1.0941774837392184,0.8868657464779974,10000,0.1381861813818618,0.1369385723311205,0.015893340147669518,0.10228040162816222,1.270797221201632,0.9315438525319948,10000,0.1065893410658934,0.10190039878843499,1.175179323835672,9.412357811262907e-27,1.7893119713403467,4,1.0,0.0625,0.20086687506042344,0.012206189918916302,0.1897810218978102,0.8411459758260934,0.6864958565873379,6.499714803525645e-26,0.22806865464632456,0.42873566416943215,0.31657519641294296,0.4294223883232158,0.3012358979914297
complex|BLOC-2 (biogenesis of lysosome-related organelles complex 2) (human),complex,3,3,1.0,9.257248166666665,0.09598788482283631,-0.00026565119687756617,0.2415851578544328,0.040838203072701106,,,,0.01399371994205788,0.13421533537530267,0.6109150243636496,0.5474339825555699,10000,0.2501749825017498,0.2706279188889452,0.01776417589375592,0.1392216305932506,0.5618646225859721,0.6243629066925535,10000,0.25577442255774424,0.2871041294324741,0.3427249371974638,3.99965258704228e-09,0.5029462943282527,3,0.6666666666666666,0.5,0.22156230865908286,0.00559494624325246,0.1773049645390071,0.7936341285954938,0.7011749330041165,5.878818970116335e-09,0.5371580236831363,0.5526298451685614,0.49240032264995076,0.6164693113392337,0.5653974285455384
complex|NCOR complex (human),complex,6,6,1.0,8.922829,0.11781576849115899,0.13785974030269765,0.4448455243759362,0.08214528637041604,0.28811386894212937,0.4473422356344078,0.08096680232637614,0.014696952183293468,0.05980670318620543,1.7242016498854622,0.9457752909444336,10000,0.06059394060593941,0.04233572320112767,0.020731517382645497,0.06310238978049709,1.538519403880312,0.9994213098780798,10000,0.07629237076292371,0.061960833935879374,0.09072633440601112,0.07744611630809377,0.13545473679047607,6,0.5,0.65625,0.16254390770519803,0.04330736333854606,0.2014388489208633,0.630619293476378,0.43069681671356347,0.08461824418878518,0.67445068359375,0.3214166486577149,0.2712063471072248,0.21972444141823266,0.21940639849972898
complex|BLOC-1 (biogenesis of lysosome-related organelles complex 1) (human),complex,8,7,0.875,9.092803857142856,-0.013552263130144085,0.03524271423166855,-0.10326248404228888,0.07817905157853719,-0.02745167452199802,-0.05645308063947502,-0.034006398535686135,0.011970592728058957,0.050630574759303285,-0.5040996666448717,1.0292001404418132,10000,0.6519348065193481,0.6929043294103688,0.007678234293847421,0.045099287083268824,-0.47075017804145536,1.0431516621639576,10000,0.638936106389361,0.6810904265495589,-0.1020679980661094,0.02094397503494692,-0.1914391719594399,7,0.5714285714285714,0.5,0.05266024298282363,0.5152017189955361,0.2158273381294964,0.34820044023395935,0.08417024408532897,0.023458321974008236,0.5371580236831363,0.8083131366410956,0.7799476082076393,0.8570904046444195,0.8257829088718384
complex|9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex (mouse),complex,4,3,0.75,10.876034333333331,-0.08569106659018022,-0.19232526456585153,-0.3102433703936729,0.09620217201218932,,,,0.0342649668257731,0.16075264810013876,-0.7462149758256441,0.5967889619859613,10000,0.7524247575242475,0.7722312185263733,0.019344727300278197,0.1427925352327237,-0.735583227227325,0.6822171349593102,10000,0.762023797620238,0.7690078134484863,-0.08558068785307775,0.030098752251531934,-0.15657697738584767,3,0.6666666666666666,0.5,0.13519706100351264,0.09348873580894203,0.18181818181818182,0.41980704986553946,0.00953224939058825,0.0335124067599579,0.5371580236831363,0.86635865953886,0.8634300652622077,0.8827102363822498,0.8702473886340149
complex|Arp2/3 protein complex (human),complex,7,5,0.7142857142857143,11.5846342,-0.04599487504194135,0.06481775500964412,-0.2818242620828604,0.14560405073037966,-0.04085169756384814,-0.08518327658004177,0.0876919905809324,0.03296011064389389,0.09307797421504846,-0.8482671260487116,0.8970954708860182,10000,0.7952204779522047,0.8018553894086919,0.0007218031653516049,0.059591010211867836,-0.7839551308359781,0.8584204330384143,10000,0.7777222277772223,0.7834667806357631,0.9895397503886761,4.2395002993899565e-27,1.7940345768996049,5,1.0,0.03125,0.03992781412136251,0.621821644690226,0.24285714285714285,0.4874581943225907,0.29469546852077905,3.6214692492516155e-26,0.16118493240870788,0.8887956998692653,0.8732973281507379,0.8923343625182343,0.8749155771870513
complex|PA700 complex (human),complex,20,18,0.9,9.926889999999998,0.04288702362784255,0.2305790369162134,0.44646094595429936,0.2772846519047028,0.3021277665388502,0.4640524137534179,0.06278590680066784,0.02087018617522305,0.03074975994772104,0.716000303418669,1.2432274377918395,10000,0.2034796520347965,0.23699558078060923,0.017788959397694783,0.022706509015483115,1.1053246543990491,1.0950184697032643,10000,0.1321867813218678,0.13450946932123636,0.303561548634767,5.5166177194478804e-08,0.4942622212104186,18,0.7222222222222222,0.048126220703125,0.3745673681157552,1.5744074133543783e-06,0.16546762589928057,0.6830900848525308,0.551218649279537,7.815951114629711e-08,0.2065580532951417,0.5060065827065686,0.3514728244632651,0.5772214291811038,0.35928366881641915
complex|AP1 adaptor complex (human),complex,8,5,0.625,9.502038200000001,-0.012159328289552018,-0.010226123952641775,-0.06390479917767672,0.06768574466699163,-0.0010674526277679396,-0.0021371866009891357,0.03390656338312707,0.01431213071348941,0.08119102179756406,-0.32603923952384156,0.9290270414152592,10000,0.5729427057294271,0.6278026665221041,0.029279116039441073,0.08279569037159185,-0.5004903533386212,1.0295731411481066,10000,0.6544345565443456,0.6916350765140074,0.19499540649025102,5.413597801427566e-05,0.33978771363396143,5,0.6,0.5,0.15853501337372305,0.04881009426320183,0.23357664233576642,0.2530049902780597,-0.27158098605133163,6.847680680555734e-05,0.5371580236831363,0.7526320648094713,0.7901864859385622,0.8221746220107795,0.8326140134037215
complex|immunoproteasome (mouse),complex,14,12,0.8571428571428571,11.395400916666667,0.19816996473813697,0.20073622123529394,0.747841851060235,0.3081606532780681,0.6165848554627887,0.7628239908090387,0.2059296846336444,0.035790048879875816,0.04739715317012797,3.4259423825606685,1.1333425952975467,10000,0.006399360063993601,0.00030633516610059544,0.013513970715450773,0.02779592747583829,6.643275141050756,1.0545687183664632,10000,9.999000099990002e-05,1.53394184990127e-11,0.18380240470112016,0.0006100108657803796,0.2911096367392742,12,0.5,0.61279296875,0.031265508684863524,0.6993514816167357,0.2391304347826087,0.6327738049840644,0.5119993452205549,0.0007389220017809294,0.6480137864876406,0.10393034770597015,0.00257915384932095,0.005373118813404444,4.2039593823856684e-10
complex|Mi-2/NuRD-MTA2 complex (human),complex,5,5,1.0,9.5502758,0.01771858189650506,0.03175596474798281,0.08272951101763043,0.06396510236468213,0.027571591129769365,0.05366359165195609,-0.0014550457982757934,0.013482972232143823,0.07178842622619022,0.05900128874556633,0.9350808859716955,10000,0.4096590340965903,0.4764755408156971,0.01898338853351517,0.0679321065009219,-0.01861868712981758,0.8629561522711118,10000,0.44585541445855414,0.5074273523770663,0.22511422227304767,6.478321403956959e-07,0.41042990448219463,5,0.6,0.5,-0.025696883761399888,0.750950431521411,0.2835820895522388,0.5156663485763929,0.24974987231760587,8.73627043250167e-07,0.5371580236831363,0.6586397050367602,0.6385062306777451,0.7590484224433155,0.728074346317725
"complex|Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant) (human)",complex,4,4,1.0,9.88238825,-0.0022952722667792433,0.13573845864420728,-0.009244746699253643,0.061900709234099065,0.025779296253687176,0.05026285156629181,0.003869067415018637,0.01622859863244256,0.10091591886792244,-0.1835574714774745,0.7619968070174725,10000,0.5187481251874813,0.5728196855124802,0.02309081879818742,0.09607692559370654,-0.26422672153686777,0.786613291780795,10000,0.5535446455354465,0.6041973891437707,0.5476765799268395,1.652969666027717e-16,0.8352676645179994,4,0.75,0.3125,0.048590119557861494,0.5482395882311054,0.23741007194244604,0.49324847760611573,-0.11555599751893064,3.319819230014445e-16,0.5170990566037736,0.7153951620544752,0.7161450521614506,0.7980018224055543,0.7896886889405171
complex|DNA polymerase alpha-primase complex (mouse),complex,4,4,1.0,8.148611449999999,0.0164222795871171,0.17160653853389482,0.06260477880537399,0.06281135116408067,0.03889881925259669,0.07488471164223909,0.02193470699662118,0.016479145853853017,0.08342795645835567,-0.0006816212352546703,0.7172202280725575,10000,0.45425457454254575,0.5002719275089059,0.00421822485415247,0.07892056323152546,0.15463719762316167,0.6077171644817502,10000,0.40285971402859716,0.4385536716236568,-0.8737964608177949,6.273622467622063e-25,-1.355234228399137,4,1.0,0.0625,0.21154007283039541,0.00823435818300699,0.19285714285714287,0.5320610852488011,0.10793942858304995,2.6241495568066216e-24,0.22806865464632456,0.6771987580403908,0.6049496417100886,0.7629225373284211,0.6807284425025611
